,model,black box,black box score benign,black box score malware,black box score gen malware,black box accuracy malware,black box accuracy gen malware,malware set confusion matrix,gen malware set confusion matrix,malware set precision,malware set recall,malware set f1,gen malware set precision,gen malware set recall,gen malware set f1,gen malware perturbations avg
0,3 gram opcode boolean,rf,0.9251101321585903,0.9719887955182073,0.0,0.9537671232876712,0.3595890410958904,"{'true_pos': 347, 'true_neg': 210, 'false_pos': 17, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 210, 'false_pos': 17, 'false_neg': 357}",0.9532967032967034,0.9719887955182073,0.9625520110957004,0.0,0.0,,85.40896606445312
0,ngram_3,rf_vs_ensemble,0.947136563876652,0.9047619047619048,0.0,0.9212328767123288,0.3681506849315068,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.0,0.0,,85.40896606445312
0,3 gram opcode boolean,dt,0.9162995594713657,0.9495798319327731,0.011204481792717087,0.9366438356164384,0.363013698630137,"{'true_pos': 339, 'true_neg': 208, 'false_pos': 19, 'false_neg': 18}","{'true_pos': 4, 'true_neg': 208, 'false_pos': 19, 'false_neg': 353}",0.946927374301676,0.9495798319327731,0.9482517482517482,0.17391304347826086,0.011204481792717087,0.02105263157894737,27.66946792602539
0,ngram_3,dt_vs_ensemble,0.947136563876652,0.9047619047619048,0.04481792717086835,0.9212328767123288,0.3955479452054795,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 16, 'true_neg': 215, 'false_pos': 12, 'false_neg': 341}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.5714285714285714,0.04481792717086835,0.08311688311688312,27.66946792602539
0,3 gram opcode boolean,svm,0.933920704845815,0.8935574229691877,0.0,0.9092465753424658,0.363013698630137,"{'true_pos': 319, 'true_neg': 212, 'false_pos': 15, 'false_neg': 38}","{'true_pos': 0, 'true_neg': 212, 'false_pos': 15, 'false_neg': 357}",0.9550898203592815,0.8935574229691877,0.9232995658465992,0.0,0.0,,72.56302642822266
0,ngram_3,svm_vs_ensemble,0.947136563876652,0.9047619047619048,0.0,0.9212328767123288,0.3681506849315068,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.0,0.0,,72.56302642822266
0,3 gram opcode boolean,knn,0.8986784140969163,0.9747899159663865,0.0,0.9452054794520548,0.3493150684931507,"{'true_pos': 348, 'true_neg': 204, 'false_pos': 23, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 204, 'false_pos': 23, 'false_neg': 357}",0.9380053908355795,0.9747899159663865,0.956043956043956,0.0,0.0,,81.58263397216797
0,ngram_3,knn_vs_ensemble,0.947136563876652,0.9047619047619048,0.0392156862745098,0.9212328767123288,0.3921232876712329,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 14, 'true_neg': 215, 'false_pos': 12, 'false_neg': 343}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.5384615384615384,0.0392156862745098,0.0731070496083551,81.58263397216797
0,3 gram opcode boolean,gnb,0.9691629955947136,0.5294117647058824,0.0,0.7003424657534246,0.3767123287671233,"{'true_pos': 189, 'true_neg': 220, 'false_pos': 7, 'false_neg': 168}","{'true_pos': 0, 'true_neg': 220, 'false_pos': 7, 'false_neg': 357}",0.9642857142857143,0.5294117647058824,0.6835443037974683,0.0,0.0,,83.79271697998047
0,ngram_3,gnb_vs_ensemble,0.947136563876652,0.9047619047619048,0.226890756302521,0.9212328767123288,0.5068493150684932,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 81, 'true_neg': 215, 'false_pos': 12, 'false_neg': 276}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.8709677419354839,0.226890756302521,0.36,83.79271697998047
0,3 gram opcode boolean,lr,0.9295154185022027,0.9103641456582633,0.0056022408963585435,0.9178082191780822,0.3647260273972603,"{'true_pos': 325, 'true_neg': 211, 'false_pos': 16, 'false_neg': 32}","{'true_pos': 2, 'true_neg': 211, 'false_pos': 16, 'false_neg': 355}",0.9530791788856305,0.9103641456582633,0.9312320916905446,0.1111111111111111,0.0056022408963585435,0.010666666666666666,22.38935661315918
0,ngram_3,lr_vs_ensemble,0.947136563876652,0.9047619047619048,0.011204481792717087,0.9212328767123288,0.375,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 4, 'true_neg': 215, 'false_pos': 12, 'false_neg': 353}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.25,0.011204481792717087,0.021447721179624665,22.38935661315918
0,3 gram opcode boolean,mlp,0.960352422907489,0.8543417366946778,0.0,0.8955479452054794,0.3732876712328767,"{'true_pos': 305, 'true_neg': 218, 'false_pos': 9, 'false_neg': 52}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9713375796178344,0.8543417366946778,0.9090909090909091,0.0,0.0,,50.14005661010742
0,ngram_3,mlp_vs_ensemble,0.947136563876652,0.9047619047619048,0.0,0.9212328767123288,0.3681506849315068,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.0,0.0,,50.14005661010742
0,3 gram opcode boolean,ensemble,0.947136563876652,0.9047619047619048,0.0,0.9212328767123288,0.3681506849315068,"{'true_pos': 323, 'true_neg': 215, 'false_pos': 12, 'false_neg': 34}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9641791044776119,0.9047619047619048,0.9335260115606936,0.0,0.0,,61.543418884277344
